GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13
1400000US42025020102,42025020102,"Census Tract 201.02, Carbon County, Pennsylvania",1787,154,1288,131,0,10,1288,131,854,162,35,49,1198,131,406,131,25,27,13,20,0,10,92,75,407,151
1400000US42025020103,42025020103,"Census Tract 201.03, Carbon County, Pennsylvania",1569,116,1372,136,9,14,1363,137,756,117,62,36,1264,129,554,122,67,46,11,18,0,10,41,33,156,69
1400000US42025020105,42025020105,"Census Tract 201.05, Carbon County, Pennsylvania",2160,198,1856,233,50,45,1806,241,1222,215,94,95,1655,250,488,153,126,99,57,68,0,15,54,64,250,136
1400000US42025020106,42025020106,"Census Tract 201.06, Carbon County, Pennsylvania",764,104,547,105,16,13,531,105,229,75,29,44,492,99,286,82,8,8,2,3,0,10,18,20,199,63
1400000US42025020200,42025020200,"Census Tract 202, Carbon County, Pennsylvania",2770,152,1957,127,46,22,1911,120,1046,119,176,49,1644,115,775,104,131,39,41,21,0,15,73,31,740,95
1400000US42025020300,42025020300,"Census Tract 203, Carbon County, Pennsylvania",2453,144,1807,141,27,34,1780,142,1072,169,155,77,1625,153,683,157,88,72,0,15,0,15,134,91,512,125
1400000US42025020400,42025020400,"Census Tract 204, Carbon County, Pennsylvania",1764,150,1187,118,81,64,1106,128,664,111,64,42,1013,131,421,122,29,28,9,14,0,10,69,53,508,129
1400000US42025020500,42025020500,"Census Tract 205, Carbon County, Pennsylvania",2826,137,2294,138,23,23,2271,135,1198,173,83,51,2134,151,1010,158,59,49,44,42,0,15,25,27,507,97
1400000US42025020600,42025020600,"Census Tract 206, Carbon County, Pennsylvania",2219,169,1367,193,15,24,1352,193,775,184,118,92,1188,188,549,145,42,51,28,48,0,15,99,69,753,191
1400000US42025020700,42025020700,"Census Tract 207, Carbon County, Pennsylvania",2134,126,1593,152,15,22,1578,145,903,142,56,41,1520,143,666,130,59,62,0,15,2,3,77,75,464,117
1400000US42025020800,42025020800,"Census Tract 208, Carbon County, Pennsylvania",3385,200,2710,206,44,34,2666,206,1658,176,133,63,2494,229,986,183,22,26,0,15,0,15,16,26,659,173
1400000US42025020900,42025020900,"Census Tract 209, Carbon County, Pennsylvania",2147,178,1668,180,0,15,1668,180,832,150,141,80,1527,196,776,177,80,88,0,15,0,15,91,64,388,147
1400000US42027010100,42027010100,"Census Tract 101, Centre County, Pennsylvania",1654,95,1186,86,28,16,1158,86,529,69,106,50,925,73,533,65,130,39,72,35,2,3,39,25,429,84
1400000US42027010200,42027010200,"Census Tract 102, Centre County, Pennsylvania",1176,66,856,70,11,8,845,70,387,60,85,29,682,61,402,55,84,29,38,18,8,12,22,15,298,43
1400000US42027010300,42027010300,"Census Tract 103, Centre County, Pennsylvania",1472,111,959,131,53,60,906,122,499,110,102,53,749,95,368,81,57,49,23,36,0,10,0,10,513,139
1400000US42027010400,42027010400,"Census Tract 104, Centre County, Pennsylvania",1435,94,1101,108,36,27,1065,110,524,112,68,44,925,127,490,115,75,59,51,57,0,10,53,37,281,80
1400000US42027010500,42027010500,"Census Tract 105, Centre County, Pennsylvania",2107,93,1616,93,58,20,1558,94,760,73,155,40,1274,83,691,75,146,36,70,29,11,7,72,28,419,59
1400000US42027010600,42027010600,"Census Tract 106, Centre County, Pennsylvania",1491,118,1154,142,23,22,1131,142,482,103,100,46,956,138,587,101,47,37,39,35,9,15,99,59,238,82
1400000US42027010700,42027010700,"Census Tract 107, Centre County, Pennsylvania",2165,142,1803,156,37,36,1766,149,915,140,114,62,1533,159,767,153,104,64,57,48,0,15,53,42,309,101
1400000US42027010800,42027010800,"Census Tract 108, Centre County, Pennsylvania",1886,109,1132,91,43,23,1089,87,570,77,204,55,683,76,383,59,214,54,101,44,11,10,79,30,675,78
1400000US42027010900,42027010900,"Census Tract 109, Centre County, Pennsylvania",2993,197,2330,206,131,72,2199,191,1075,185,207,69,1644,186,902,162,327,101,150,81,37,39,137,87,526,126
1400000US42027011000,42027011000,"Census Tract 110, Centre County, Pennsylvania",3298,158,2695,175,26,29,2669,172,1570,200,198,112,2388,176,1042,197,77,62,41,48,0,15,136,80,467,122
1400000US42027011100,42027011100,"Census Tract 111, Centre County, Pennsylvania",2714,167,2143,240,16,26,2127,238,1297,200,281,139,1778,214,830,194,81,49,0,15,0,15,48,37,523,168
1400000US42027011201,42027011201,"Census Tract 112.01, Centre County, Pennsylvania",2398,183,1888,201,20,22,1868,202,1111,180,180,90,1630,187,696,155,72,47,11,18,12,19,55,46,455,135
1400000US42027011300,42027011300,"Census Tract 113, Centre County, Pennsylvania",3513,244,3135,269,0,15,3135,269,1749,267,103,76,2805,315,1208,342,231,201,178,194,0,15,243,119,135,76
1400000US42027011400,42027011400,"Census Tract 114, Centre County, Pennsylvania",2574,233,2361,217,0,15,2361,217,1613,197,96,62,2235,228,718,183,43,48,20,33,10,17,120,65,93,59
1400000US42027011501,42027011501,"Census Tract 115.01, Centre County, Pennsylvania",1370,114,1220,116,8,13,1212,117,722,109,61,46,1151,112,481,102,17,20,0,10,0,10,84,59,66,44
1400000US42027011502,42027011502,"Census Tract 115.02, Centre County, Pennsylvania",3214,213,2496,259,0,15,2496,259,1228,198,65,50,2378,258,1156,223,154,78,40,46,13,21,438,150,280,139
1400000US42027011600,42027011600,"Census Tract 116, Centre County, Pennsylvania",1397,91,1291,90,6,11,1285,92,771,111,42,35,1234,89,493,88,19,22,9,16,0,10,59,37,47,34
1400000US42027011702,42027011702,"Census Tract 117.02, Centre County, Pennsylvania",2316,134,2068,133,0,15,2068,133,1140,163,72,52,1996,138,873,160,74,53,0,15,0,15,66,73,182,101
1400000US42027011800,42027011800,"Census Tract 118, Centre County, Pennsylvania",2196,131,2077,146,0,15,2077,146,1310,191,83,58,1913,150,682,155,138,118,65,89,0,15,14,22,105,81
1400000US42027011901,42027011901,"Census Tract 119.01, Centre County, Pennsylvania",966,42,917,47,0,10,917,47,595,54,53,26,832,47,289,52,41,22,15,13,10,14,22,17,27,19
1400000US42027011902,42027011902,"Census Tract 119.02, Centre County, Pennsylvania",2911,161,2704,184,0,15,2704,184,1435,233,122,89,2424,194,1040,211,160,166,144,165,14,24,0,15,207,90
1400000US42027012000,42027012000,"Census Tract 120, Centre County, Pennsylvania",1848,231,1474,203,0,15,1474,203,859,151,48,56,1268,180,488,152,161,109,127,109,0,15,202,135,172,116
1400000US42027012100,42027012100,"Census Tract 121, Centre County, Pennsylvania",18,25,17,24,0,15,17,24,0,15,0,15,17,24,17,24,0,15,0,15,0,15,1,3,0,15
1400000US42027012200,42027012200,"Census Tract 122, Centre County, Pennsylvania",165,56,114,51,0,15,114,51,80,48,16,25,98,48,34,29,0,15,0,15,0,15,44,31,7,9
1400000US42027012300,42027012300,"Census Tract 123, Centre County, Pennsylvania",909,65,871,67,0,10,871,67,500,86,11,13,854,68,366,82,21,19,0,10,0,10,27,20,11,10
1400000US42027012400,42027012400,"Census Tract 124, Centre County, Pennsylvania",2211,204,1545,245,13,19,1532,250,765,230,63,58,1419,248,767,211,15,24,0,15,0,15,533,234,133,74
1400000US42027012500,42027012500,"Census Tract 125, Centre County, Pennsylvania",1617,160,1361,161,0,10,1361,161,640,156,110,78,1079,162,559,137,146,83,124,80,38,52,108,77,148,87
1400000US42027012600,42027012600,"Census Tract 126, Centre County, Pennsylvania",1397,138,1273,149,0,10,1273,149,705,144,104,76,1127,140,489,131,49,32,13,16,29,45,72,63,52,40
1400000US42027012700,42027012700,"Census Tract 127, Centre County, Pennsylvania",1565,143,1197,140,10,16,1187,139,655,109,12,21,1137,137,494,102,53,36,38,30,0,10,248,80,120,60
1400000US42027012800,42027012800,"Census Tract 128, Centre County, Pennsylvania",2729,187,2298,205,0,15,2298,205,1501,222,78,64,2172,217,749,176,58,44,0,15,48,60,108,74,323,161
1400000US42027981202,42027981202,"Census Tract 9812.02, Centre County, Pennsylvania",5,7,5,7,0,10,5,7,0,10,0,10,5,7,5,7,0,10,0,10,0,10,0,10,0,10
1400000US42029300101,42029300101,"Census Tract 3001.01, Chester County, Pennsylvania",1225,42,1085,79,0,10,1085,79,581,93,34,28,1043,85,463,103,31,33,0,10,0,10,9,13,131,72
1400000US42029300103,42029300103,"Census Tract 3001.03, Chester County, Pennsylvania",1119,63,836,106,0,10,836,106,463,87,7,10,829,107,373,80,0,10,0,10,0,10,46,27,237,94
1400000US42029300104,42029300104,"Census Tract 3001.04, Chester County, Pennsylvania",1944,73,1782,105,15,17,1767,106,1196,126,67,49,1685,114,556,129,8,11,0,15,8,12,39,31,123,64
1400000US42029300106,42029300106,"Census Tract 3001.06, Chester County, Pennsylvania",2170,115,2081,128,0,10,2081,128,1300,182,69,55,2012,141,753,152,16,25,0,10,0,10,59,67,30,34
1400000US42029300107,42029300107,"Census Tract 3001.07, Chester County, Pennsylvania",1461,50,1448,52,0,10,1448,52,933,133,27,26,1421,57,515,118,23,33,0,10,0,10,0,10,13,15
1400000US42029300108,42029300108,"Census Tract 3001.08, Chester County, Pennsylvania",2648,106,2242,138,0,15,2242,138,1651,179,43,41,2176,141,568,144,24,28,11,19,0,15,65,61,341,110
1400000US42029300109,42029300109,"Census Tract 3001.09, Chester County, Pennsylvania",1246,53,1201,56,0,10,1201,56,934,88,82,57,1109,75,260,75,31,25,0,10,0,10,16,17,29,19
1400000US42029300201,42029300201,"Census Tract 3002.01, Chester County, Pennsylvania",1952,139,1675,142,0,15,1675,142,1049,160,102,69,1535,142,574,148,51,36,13,21,0,15,89,88,188,117
1400000US42029300202,42029300202,"Census Tract 3002.02, Chester County, Pennsylvania",1881,87,1836,86,10,17,1826,84,1338,111,27,24,1768,93,446,92,91,55,0,15,0,15,11,17,34,30
1400000US42029300301,42029300301,"Census Tract 3003.01, Chester County, Pennsylvania",1719,88,1616,98,0,10,1616,98,1061,129,80,58,1510,106,555,114,33,42,0,10,0,10,33,26,70,46
1400000US42029300302,42029300302,"Census Tract 3003.02, Chester County, Pennsylvania",1249,75,1178,93,0,10,1178,93,822,119,27,24,1151,92,356,98,7,11,0,10,0,10,9,13,62,45
1400000US42029300303,42029300303,"Census Tract 3003.03, Chester County, Pennsylvania",1276,83,1153,96,0,10,1153,96,668,115,49,28,1104,98,472,109,36,28,0,10,0,10,9,14,114,67
1400000US42029300400,42029300400,"Census Tract 3004, Chester County, Pennsylvania",1629,131,1474,133,0,10,1474,133,973,125,78,54,1350,147,492,127,18,20,0,10,9,14,53,59,102,51
1400000US42029300501,42029300501,"Census Tract 3005.01, Chester County, Pennsylvania",1624,84,1505,80,0,10,1505,80,1016,94,60,38,1416,95,473,96,40,33,0,10,0,10,29,27,90,45
1400000US42029300502,42029300502,"Census Tract 3005.02, Chester County, Pennsylvania",1353,85,1185,98,0,10,1185,98,805,95,18,19,1158,99,354,108,19,21,9,14,0,10,10,15,158,66
1400000US42029300600,42029300600,"Census Tract 3006, Chester County, Pennsylvania",1967,133,1650,135,8,13,1642,135,960,159,20,22,1609,136,668,148,61,55,0,15,0,15,7,14,310,118
1400000US42029300700,42029300700,"Census Tract 3007, Chester County, Pennsylvania",2344,131,1815,189,0,15,1815,189,1083,193,143,127,1630,198,674,179,73,76,0,15,0,15,69,76,460,157
1400000US42029300800,42029300800,"Census Tract 3008, Chester County, Pennsylvania",2108,128,1708,166,0,10,1708,166,1018,176,113,83,1595,175,626,159,0,10,0,10,0,10,29,30,371,160
1400000US42029300900,42029300900,"Census Tract 3009, Chester County, Pennsylvania",941,74,791,83,0,10,791,83,521,72,94,56,664,93,266,70,19,20,4,7,0,10,29,24,121,47
1400000US42029301000,42029301000,"Census Tract 3010, Chester County, Pennsylvania",3030,184,2576,212,37,41,2539,211,1557,246,18,29,2482,215,982,219,53,39,0,15,0,15,187,118,267,111
1400000US42029301100,42029301100,"Census Tract 3011, Chester County, Pennsylvania",1490,121,1085,105,0,10,1085,105,673,107,42,25,1026,97,412,93,16,18,0,10,0,10,84,66,321,84
1400000US42029301300,42029301300,"Census Tract 3013, Chester County, Pennsylvania",2436,140,2203,143,11,17,2192,143,1391,166,68,85,2108,173,768,160,60,45,16,25,0,15,39,38,194,99
1400000US42029301401,42029301401,"Census Tract 3014.01, Chester County, Pennsylvania",1262,72,987,117,12,18,975,118,533,85,57,37,918,123,442,123,36,31,0,10,0,10,28,37,247,91
1400000US42029301402,42029301402,"Census Tract 3014.02, Chester County, Pennsylvania",1950,90,1777,93,23,21,1754,97,999,125,99,55,1597,98,721,139,77,47,24,33,0,15,26,23,147,66
1400000US42029301500,42029301500,"Census Tract 3015, Chester County, Pennsylvania",961,45,874,45,0,10,874,45,491,68,15,16,854,49,368,71,10,10,5,7,0,10,11,12,76,31
1400000US42029301600,42029301600,"Census Tract 3016, Chester County, Pennsylvania",1049,52,946,54,6,9,940,54,532,67,22,25,893,56,385,66,54,38,6,8,0,10,29,22,74,33
1400000US42029301700,42029301700,"Census Tract 3017, Chester County, Pennsylvania",631,34,580,37,2,3,578,37,322,45,26,13,536,36,236,37,31,15,7,7,5,7,22,23,29,19
1400000US42029301800,42029301800,"Census Tract 3018, Chester County, Pennsylvania",1719,92,1576,124,0,15,1576,124,1119,128,73,41,1490,121,442,120,57,52,0,15,0,15,57,60,86,61
1400000US42029301900,42029301900,"Census Tract 3019, Chester County, Pennsylvania",1493,65,1412,69,0,10,1412,69,934,103,43,34,1369,70,467,92,25,25,0,10,0,10,51,47,30,28
1400000US42029302000,42029302000,"Census Tract 3020, Chester County, Pennsylvania",1858,84,1753,100,9,13,1744,102,1176,111,63,35,1681,105,555,118,36,25,0,15,0,15,36,45,69,56
1400000US42029302101,42029302101,"Census Tract 3021.01, Chester County, Pennsylvania",2387,142,2190,163,0,15,2190,163,1279,204,60,48,2130,166,889,200,38,43,0,15,0,15,42,48,155,103
1400000US42029302102,42029302102,"Census Tract 3021.02, Chester County, Pennsylvania",1468,102,1417,103,0,10,1417,103,788,100,48,43,1369,102,621,119,20,23,0,10,0,10,0,10,51,33
1400000US42029302202,42029302202,"Census Tract 3022.02, Chester County, Pennsylvania",2800,132,2658,148,0,15,2658,148,1659,212,0,15,2658,148,979,237,51,46,0,15,0,15,48,38,94,86
1400000US42029302203,42029302203,"Census Tract 3022.03, Chester County, Pennsylvania",1848,73,1777,85,0,15,1777,85,1060,136,58,36,1703,91,701,137,16,17,0,15,0,15,7,11,64,38
1400000US42029302204,42029302204,"Census Tract 3022.04, Chester County, Pennsylvania",2181,114,2123,118,15,24,2108,119,1255,179,66,46,2042,128,788,179,115,70,0,15,0,15,15,23,43,33
1400000US42029302300,42029302300,"Census Tract 3023, Chester County, Pennsylvania",1413,118,1159,118,0,10,1159,118,780,123,24,27,1123,121,369,107,36,30,0,10,0,10,17,19,237,95
1400000US42029302400,42029302400,"Census Tract 3024, Chester County, Pennsylvania",1803,129,1421,143,9,15,1412,142,884,143,101,55,1302,143,496,126,16,19,0,10,0,10,27,25,355,119
1400000US42029302500,42029302500,"Census Tract 3025, Chester County, Pennsylvania",1922,127,1654,128,8,13,1646,127,1020,134,56,35,1525,147,592,147,27,22,10,14,24,39,89,67,179,62
1400000US42029302600,42029302600,"Census Tract 3026, Chester County, Pennsylvania",1738,128,1313,118,0,15,1313,118,710,117,148,89,1132,133,570,131,34,26,0,15,33,42,137,93,288,106
1400000US42029302702,42029302702,"Census Tract 3027.02, Chester County, Pennsylvania",2028,102,1768,156,0,10,1768,156,1001,174,67,48,1689,154,753,162,0,10,0,10,0,10,48,56,212,97
1400000US42029302703,42029302703,"Census Tract 3027.03, Chester County, Pennsylvania",1471,60,1351,66,0,10,1351,66,1008,107,30,40,1294,83,307,93,17,18,0,10,27,29,29,26,91,40
1400000US42029302704,42029302704,"Census Tract 3027.04, Chester County, Pennsylvania",1805,55,1700,74,0,15,1700,74,1092,120,28,26,1672,77,602,112,26,29,0,15,0,15,29,27,76,45
1400000US42029302705,42029302705,"Census Tract 3027.05, Chester County, Pennsylvania",1526,70,1336,107,0,10,1336,107,768,113,48,33,1262,111,541,116,35,26,9,14,0,10,18,20,172,90
1400000US42029302706,42029302706,"Census Tract 3027.06, Chester County, Pennsylvania",1848,89,1570,122,0,10,1570,122,1064,157,84,58,1463,124,463,125,69,57,12,18,0,10,119,74,159,80
1400000US42029302802,42029302802,"Census Tract 3028.02, Chester County, Pennsylvania",2061,73,1797,128,44,50,1753,135,1126,146,83,57,1640,137,556,124,115,63,11,18,0,15,64,51,200,101
1400000US42029302803,42029302803,"Census Tract 3028.03, Chester County, Pennsylvania",1182,69,1000,73,32,25,968,73,407,66,15,17,946,78,515,78,23,16,0,10,7,11,39,40,143,57
1400000US42029302804,42029302804,"Census Tract 3028.04, Chester County, Pennsylvania",1643,76,1353,85,8,13,1345,87,740,97,64,52,1281,85,605,95,0,10,0,10,0,10,19,20,271,66
1400000US42029302805,42029302805,"Census Tract 3028.05, Chester County, Pennsylvania",3385,152,3190,167,29,35,3161,174,2041,232,169,91,2975,193,1120,227,33,37,0,15,0,15,47,46,148,110
1400000US42029302901,42029302901,"Census Tract 3029.01, Chester County, Pennsylvania",1768,107,1694,104,0,10,1694,104,1084,112,77,46,1617,106,602,106,9,14,0,10,0,10,20,22,54,33
1400000US42029302902,42029302902,"Census Tract 3029.02, Chester County, Pennsylvania",2059,109,1990,115,0,15,1990,115,1229,190,132,86,1848,132,761,176,82,79,0,15,0,15,10,17,59,42
1400000US42029303000,42029303000,"Census Tract 3030, Chester County, Pennsylvania",1192,64,1159,66,0,10,1159,66,691,72,68,34,1086,77,463,86,21,16,5,8,0,10,5,8,28,16
1400000US42029303100,42029303100,"Census Tract 3031, Chester County, Pennsylvania",1437,67,1290,79,0,10,1290,79,916,98,37,30,1253,81,374,92,17,19,0,10,0,10,44,32,103,61
1400000US42029303301,42029303301,"Census Tract 3033.01, Chester County, Pennsylvania",1120,69,943,84,0,10,943,84,571,103,46,41,897,93,361,100,0,10,0,10,0,10,34,34,143,61
1400000US42029303302,42029303302,"Census Tract 3033.02, Chester County, Pennsylvania",2018,144,1814,165,0,15,1814,165,954,166,0,15,1760,157,822,167,63,60,0,15,0,15,83,59,121,88
1400000US42029303401,42029303401,"Census Tract 3034.01, Chester County, Pennsylvania",1347,101,959,147,0,10,959,147,434,105,48,52,897,146,450,121,50,49,0,10,0,10,48,42,340,125
1400000US42029303402,42029303402,"Census Tract 3034.02, Chester County, Pennsylvania",673,55,436,61,0,10,436,61,251,56,35,18,395,62,185,63,8,10,0,10,0,10,38,37,199,57
1400000US42029303501,42029303501,"Census Tract 3035.01, Chester County, Pennsylvania",1742,70,1675,74,0,10,1675,74,1017,126,67,62,1599,89,640,135,38,29,0,10,0,10,11,17,56,53
1400000US42029303502,42029303502,"Census Tract 3035.02, Chester County, Pennsylvania",1090,61,1038,70,9,15,1029,72,612,91,33,41,996,82,417,110,7,11,0,10,0,10,17,19,35,41
1400000US42029303801,42029303801,"Census Tract 3038.01, Chester County, Pennsylvania",1559,83,1458,92,0,10,1458,92,893,123,22,23,1424,95,552,105,13,19,0,10,0,10,0,10,101,57
1400000US42029303802,42029303802,"Census Tract 3038.02, Chester County, Pennsylvania",2761,124,2581,129,0,15,2581,129,1589,195,42,39,2520,137,974,168,26,29,0,15,0,15,118,81,62,44
1400000US42029303901,42029303901,"Census Tract 3039.01, Chester County, Pennsylvania",1511,92,1417,97,0,10,1417,97,904,141,26,24,1383,97,484,125,58,45,0,10,0,10,76,51,18,19
1400000US42029303902,42029303902,"Census Tract 3039.02, Chester County, Pennsylvania",2191,109,2093,122,0,15,2093,122,1292,182,67,51,1967,151,723,190,212,139,0,15,0,15,21,32,77,54
1400000US42029304000,42029304000,"Census Tract 3040, Chester County, Pennsylvania",2014,125,1602,151,12,21,1590,153,1113,191,71,59,1501,157,459,155,29,38,18,29,0,10,118,95,294,114
1400000US42029304101,42029304101,"Census Tract 3041.01, Chester County, Pennsylvania",1929,127,1656,141,17,28,1639,138,942,180,47,54,1592,138,697,185,0,10,0,10,0,10,72,84,201,97
1400000US42029304102,42029304102,"Census Tract 3041.02, Chester County, Pennsylvania",1380,85,1114,114,19,20,1095,114,706,116,36,32,1035,107,389,105,34,41,0,10,0,10,32,33,234,77
1400000US42029304201,42029304201,"Census Tract 3042.01, Chester County, Pennsylvania",2776,183,2343,205,13,21,2330,206,1198,227,56,44,2259,204,1132,238,31,35,0,15,0,15,53,42,380,127
1400000US42029304300,42029304300,"Census Tract 3043, Chester County, Pennsylvania",2873,123,2762,143,0,15,2762,143,1742,247,52,42,2710,141,999,206,8,12,0,15,0,15,76,68,35,41
1400000US42029304403,42029304403,"Census Tract 3044.03, Chester County, Pennsylvania",1487,49,1417,62,0,10,1417,62,893,108,63,44,1354,76,513,107,0,10,0,10,0,10,24,23,46,34
1400000US42029304404,42029304404,"Census Tract 3044.04, Chester County, Pennsylvania",2071,69,1762,143,29,34,1733,152,1163,154,47,46,1686,158,570,160,0,10,0,10,0,10,110,99,199,97
1400000US42029304405,42029304405,"Census Tract 3044.05, Chester County, Pennsylvania",1943,67,1864,72,0,15,1864,72,1283,117,85,52,1779,87,565,106,16,18,0,15,0,15,0,15,79,43
